PUSH  FIND  POP
7361     1177     12157     
7363     1177     12162     
7366     1178     12167     
7369     1178     12172     
7372     1179     12177     
7375     1180     12182     
7378     1181     12187     
7381     1181     12192     
7384     1182     12197     
7387     1182     12202     
7390     1183     12207     
7393     1183     12212     
7396     1183     12217     
7399     1183     12221     
7402     1184     12226     
7405     1185     12231     
7408     1185     12236     
7411     1185     12241     
7414     1186     12246     
7416     1186     12251     
7419     1186     12256     
7422     1187     12261     
7424     1187     12265     
7427     1188     12270     
7430     1189     12275     
7432     1189     12280     
7435     1190     12285     
7437     1190     12290     
7440     1191     12295     
7443     1192     12300     
7446     1192     12305     
7449     1193     12310     
7452     1194     12315     
7455     1194     12320     
7458     1195     12325     
7461     1196     12330     
7464     1196     12335     
7467     1196     12339     
7470     1197     12344     
7473     1198     12349     
7476     1198     12354     
7479     1199     12359     
7482     1199     12363     
7485     1200     12368     
7489     1200     12373     
7492     1201     12378     
7495     1201     12383     
7498     1202     12388     
7501     1203     12393     
7504     1203     12398     
7507     1204     12404     
7511     1205     12409     
7514     1206     12414     
7517     1206     12418     
7520     1207     12423     
7523     1207     12428     
7526     1207     12433     
7529     1207     12438     
7532     1208     12443     
7535     1208     12448     
7538     1209     12453     
7541     1209     12458     
7544     1210     12463     
7547     1210     12468     
7550     1210     12472     
7553     1211     12477     
7556     1211     12482     
7559     1212     12487     
7562     1213     12492     
7565     1213     12496     
7568     1214     12501     
7571     1215     12506     
7574     1215     12510     
7577     1216     12515     
7580     1217     12520     
7583     1217     12524     
7586     1218     12529     
7589     1219     12534     
7592     1219     12539     
7595     1220     12544     
7598     1220     12549     
7601     1220     12554     
7604     1221     12559     
7607     1221     12563     
7610     1222     12568     
7612     1222     12573     
7615     1223     12578     
7618     1224     12598     
7622     1235     12604     
7625     1235     12609     
7628     1235     12614     
7631     1235     12620     
7635     1236     12627     
7639     1236     12633     
7643     1237     12649     
7647     1238     12655     
7651     1238     12661     
7656     1239     12668     
7660     1239     12677     
7664     1240     12682     
7667     1241     12687     
7670     1242     12693     
7673     1242     12698     
7676     1243     12703     
7679     1243     12708     
7682     1243     12713     
7685     1244     12718     
7688     1245     12724     
7701     1245     12728     
7704     1246     12733     
7707     1246     12738     
7710     1246     12743     
7713     1247     12748     
7716     1248     12753     
7719     1248     12758     
7722     1249     12763     
7725     1249     12768     
7728     1250     12773     
7731     1251     12778     
7734     1251     12783     
7737     1252     12788     
7740     1253     12793     
7743     1253     12798     
7746     1253     12803     
7749     1254     12808     
7752     1254     12812     
7755     1255     12817     
7758     1255     12822     
7761     1255     12827     
7764     1256     12832     
7768     1256     12837     
7772     1256     12842     
7775     1256     12847     
7778     1257     12852     
7780     1257     12857     
7783     1258     12862     
7786     1258     12867     
7789     1259     12872     
7792     1260     12877     
7796     1260     12882     
7800     1261     12887     
7803     1261     12892     
7806     1261     12896     
7809     1262     12901     
7812     1262     12906     
7815     1263     12911     
7818     1264     12916     
7821     1265     12921     
7824     1266     12926     
7827     1267     12931     
7830     1267     12936     
7833     1267     12940     
7836     1268     12945     
7838     1268     12950     
7841     1268     12955     
7844     1269     12960     
7847     1269     12964     
7850     1270     12969     
7853     1270     12974     
7856     1270     12979     
7859     1270     12983     
7862     1271     12988     
7865     1271     12993     
7868     1271     12998     
7871     1272     13003     
7875     1273     13008     
7878     1273     13012     
7881     1274     13017     
7884     1275     13022     
7887     1275     13027     
7890     1275     13032     
7893     1275     13037     
7896     1275     13042     
7899     1275     13047     
7902     1276     13052     
7905     1276     13057     
7908     1277     13062     
7911     1278     13067     
7914     1278     13071     
7917     1279     13076     
7919     1279     13081     
7922     1280     13086     
7925     1281     13091     
7928     1281     13096     
7931     1281     13101     
7934     1281     13106     
7937     1281     13111     
7940     1281     13115     
7943     1282     13120     
7945     1282     13124     
7948     1283     13129     
7951     1284     13134     
7954     1285     13139     
7957     1285     13144     
7960     1285     13149     
7963     1286     13154     
7966     1286     13159     
7969     1286     13164     
7972     1287     13169     
7975     1287     13173     
7978     1288     13178     
7981     1288     13183     
7984     1289     13188     
7987     1290     13193     
7990     1290     13198     
7993     1290     13203     
7996     1291     13208     
7999     1292     13213     
8002     1293     13218     
8005     1293     13222     
8008     1294     13227     
8011     1295     13232     
8015     1296     13237     
8018     1296     13242     
8021     1297     13247     
8024     1298     13252     
8027     1298     13257     
8030     1298     13262     
8033     1298     13267     
8036     1298     13272     
8039     1299     13277     
8042     1300     13282     
8045     1300     13287     
8048     1301     13292     
8051     1302     13297     
8053     1302     13302     
8056     1302     13306     
8059     1303     13311     
8062     1304     13316     
8065     1304     13321     
8068     1305     13326     
8071     1305     13331     
8074     1305     13335     
8077     1306     13340     
8080     1307     13345     
8083     1307     13350     
8086     1308     13355     
8089     1309     13360     
8093     1310     13365     
8096     1310     13370     
8099     1311     13375     
8102     1311     13380     
8105     1312     13385     
8108     1312     13390     
8111     1312     13395     
8114     1313     13400     
8117     1313     13404     
8120     1313     13409     
8124     1313     13414     
8127     1313     13419     
8130     1314     13424     
8133     1315     13429     
8135     1315     13434     
8138     1316     13439     
8141     1317     13444     
8144     1317     13449     
8147     1318     13454     
8150     1319     13459     
8153     1319     13463     
8156     1320     13468     
8158     1320     13473     
8161     1320     13478     
8164     1321     13483     
8167     1321     13488     
8170     1321     13493     
8173     1322     13498     
8176     1323     13503     
8179     1323     13507     
8182     1324     13512     
8186     1325     13517     
8189     1325     13522     
8192     1326     13527     
8195     1327     13532     
8198     1328     13537     
8201     1328     13542     
8204     1329     13547     
8207     1330     13562     
8210     1331     13568     
8213     1331     13574     
8216     1341     13578     
8219     1342     13583     
8221     1342     13588     
8224     1343     13593     
8227     1344     13598     
8229     1344     13603     
8232     1344     13608     
8235     1345     13613     
8238     1345     13618     
8241     1345     13623     
8244     1345     13627     
8247     1346     13632     
8250     1347     13637     
8253     1347     13642     
8257     1347     13647     
8260     1347     13652     
8263     1347     13657     
8266     1348     13662     
8269     1348     13667     
8272     1349     13672     
8274     1349     13677     
8277     1349     13681     
8280     1350     13686     
8283     1350     13691     
8286     1351     13696     
8288     1351     13701     
8291     1351     13706     
8294     1352     13711     
8297     1352     13716     
8300     1353     13721     
8303     1354     13726     
8306     1354     13730     
8309     1355     13735     
8312     1355     13740     
8315     1355     13744     
8318     1356     13749     
8321     1356     13754     
8324     1356     13759     
8327     1357     13764     
8330     1358     13769     
8333     1358     13773     
8336     1359     13778     
8339     1359     13783     
8342     1360     13788     
8345     1361     13793     
8348     1361     13798     
8351     1362     13803     
8354     1363     13808     
8357     1363     13813     
8360     1363     13817     
8363     1364     13822     
8366     1364     13827     
8369     1365     13832     
8372     1366     13837     
8374     1366     13842     
8377     1367     13847     
8380     1367     13852     
8383     1368     13857     
8386     1368     13862     
8389     1368     13867     
8392     1369     13872     
8395     1370     13877     
8398     1370     13882     
8401     1370     13886     
8404     1371     13891     
8407     1371     13896     
8410     1371     13900     
8413     1372     13905     
8417     1372     13910     
8420     1372     13915     
8423     1373     13920     
8426     1374     13925     
8429     1375     13930     
8432     1375     13935     
8435     1376     13940     
8438     1377     13945     
8440     1377     13950     
8443     1377     13955     
8446     1378     13960     
8449     1378     13964     
8452     1379     13969     
8454     1379     13974     
8457     1380     13979     
8460     1381     13984     
8463     1381     13989     
8466     1381     13994     
8469     1381     13999     
8472     1381     14003     
8475     1382     14008     
8478     1382     14013     
8481     1382     14019     
8484     1383     14024     
8487     1383     14029     
8490     1383     14033     
8493     1384     14038     
8496     1384     14043     
8499     1385     14048     
8501     1385     14053     
8504     1386     14058     
8507     1386     14063     
8510     1386     14068     
8513     1387     14073     
8516     1387     14078     
8519     1387     14083     
8522     1388     14088     
8525     1389     14093     
8528     1389     14098     
8531     1390     14103     
8534     1391     14108     
8537     1392     14113     
8540     1393     14118     
8543     1393     14123     
8546     1394     14128     
8549     1395     14133     
8552     1396     14138     
8555     1396     14143     
8558     1396     14148     
8561     1396     14153     
8564     1397     14158     
8567     1397     14163     
8570     1398     14168     
8573     1399     14173     
8576     1399     14177     
8579     1400     14182     
8582     1401     14187     
8585     1401     14192     
8588     1402     14197     
8591     1403     14202     
8594     1403     14207     
8597     1403     14212     
8600     1404     14217     
8603     1404     14222     
8606     1404     14227     
8609     1405     14232     
8612     1405     14237     
8615     1406     14243     
8618     1407     14248     
8620     1407     14253     
8623     1407     14258     
8626     1408     14263     
8629     1408     14267     
8632     1409     14272     
8635     1410     14277     
8638     1410     14282     
8641     1411     14287     
8643     1411     14292     
8646     1411     14297     
8649     1411     14301     
8652     1412     14306     
8655     1413     14311     
8658     1413     14315     
8661     1414     14320     
8663     1414     14325     
8666     1414     14330     
8669     1415     14335     
8672     1416     14340     
8675     1417     14345     
8678     1418     14350     
8681     1418     14355     
8684     1418     14360     
8687     1418     14365     
8690     1419     14370     
8693     1419     14375     
8696     1419     14379     
8699     1420     14384     
8702     1420     14389     
8705     1420     14394     
8708     1421     14399     
8711     1422     14404     
8714     1422     14409     
8717     1423     14414     
8720     1424     14419     
8723     1425     14424     
8726     1425     14429     
8729     1426     14434     
8732     1426     14439     
8735     1426     14444     
8738     1427     14449     
8741     1428     14454     
8744     1428     14459     
8747     1428     14464     
8750     1429     14469     
8753     1430     14474     
8756     1430     14479     
8759     1431     14484     
8762     1432     14489     
8765     1433     14494     
8768     1433     14499     
8771     1434     14504     
8774     1435     14509     
8778     1435     14514     
8781     1435     14518     
8784     1436     14523     
8787     1437     14528     
8790     1437     14533     
8793     1437     14538     
8796     1437     14542     
8799     1438     14547     
8802     1439     14552     
8805     1439     14557     
8808     1440     14562     
8811     1440     14567     
8814     1441     14572     
8817     1442     14577     
8820     1443     14582     
8823     1443     14586     
8826     1443     14592     
8829     1444     14597     
8831     1444     14602     
8834     1445     14607     
8837     1446     14612     
8840     1446     14617     
8843     1447     14622     
8846     1448     14627     
8849     1448     14633     
8852     1449     14638     
8854     1449     14643     
8857     1449     14648     
8860     1449     14653     
8863     1450     14658     
8866     1450     14663     
8869     1450     14668     
8872     1451     14673     
8875     1451     14678     
8878     1452     14683     
8881     1453     14688     
8883     1453     14693     
8886     1453     14698     
8889     1454     14703     
8892     1454     14708     
8895     1455     14713     
8898     1455     14718     
8901     1455     14723     
8904     1456     14728     
8906     1456     14733     
8909     1456     14739     
8912     1457     14744     
8915     1458     14749     
8918     1458     14753     
8921     1459     14758     
8923     1459     14763     
8926     1459     14767     
8929     1460     14772     
8932     1460     14777     
8935     1460     14781     
8938     1461     14786     
8942     1461     14791     
8946     1461     14796     
8949     1461     14801     
8952     1462     14806     
8955     1463     14811     
8958     1463     14815     
8961     1464     14820     
8964     1465     14825     
8967     1466     14830     
8970     1467     14835     
8973     1467     14840     
8976     1468     14845     
8979     1468     14850     
8982     1468     14855     
8985     1469     14860     
8988     1470     14865     
8992     1470     14870     
8995     1470     14874     
8998     1471     14879     
9001     1472     14884     
9004     1473     14889     
9007     1473     14894     
9010     1473     14899     
9013     1474     14904     
9015     1474     14909     
9018     1475     14914     
9021     1476     14919     
9024     1477     14924     
9027     1477     14929     
9030     1478     14934     
9033     1479     14939     
9037     1480     14944     
9040     1480     14949     
9043     1481     14954     
9046     1482     14959     
9049     1483     14964     
9052     1483     14969     
9055     1484     14974     
9058     1484     14979     
9061     1485     14984     
9064     1486     14989     
9067     1486     14994     
9070     1486     14999     
9073     1487     15004     
9076     1487     15008     
9079     1488     15013     
9082     1489     15018     
9085     1489     15023     
9087     1489     15028     
9090     1490     15033     
9093     1491     15038     
9097     1492     15043     
9100     1492     15048     
9103     1493     15053     
9106     1493     15058     
9109     1494     15063     
9112     1495     15068     
9115     1495     15073     
9118     1496     15078     
9121     1496     15083     
9124     1497     15088     
9126     1497     15093     
9129     1497     15098     
9132     1497     15103     
9135     1498     15108     
9138     1498     15113     
9141     1498     15118     
9144     1499     15123     
9147     1499     15127     
9150     1500     15132     
9153     1500     15137     
9156     1501     15142     
9159     1501     15147     
9162     1502     15152     
9165     1502     15157     
9168     1502     15161     
9171     1503     15166     
9173     1503     15171     
9176     1503     15176     
9179     1504     15181     
9181     1504     15186     
9184     1504     15190     
9187     1505     15195     
9190     1506     15200     
9193     1506     15205     
9196     1506     15210     
9199     1507     15221     
9202     1507     15226     
9205     1508     15231     
9208     1508     15236     
9211     1509     15241     
9214     1510     15246     
9216     1510     15250     
9219     1511     15255     
9222     1511     15260     
9225     1511     15265     
9228     1512     15270     
9230     1512     15275     
9233     1512     15280     
9236     1512     15284     
9239     1513     15289     
9242     1513     15294     
9245     1514     15299     
9248     1515     15304     
9251     1516     15309     
9254     1516     15314     
9257     1517     15319     
9260     1517     15324     
9263     1518     15329     
9265     1518     15334     
9268     1519     15339     
9271     1520     15344     
9274     1520     15349     
9277     1521     15354     
9280     1522     15359     
9283     1522     15364     
9286     1523     15369     
9289     1523     15374     
9292     1523     15379     
9295     1524     15384     
9298     1525     15389     
9301     1525     15394     
9304     1526     15399     
9307     1527     15404     
9310     1527     15409     
9313     1527     15414     
9316     1528     15419     
9319     1528     15424     
9322     1529     15429     
9325     1529     15433     
9328     1530     15438     
9331     1531     15443     
9334     1531     15448     
9337     1532     15453     
9340     1533     15458     
9343     1533     15463     
9346     1534     15468     
9348     1534     15473     
9351     1534     15477     
9354     1535     15482     
9356     1535     15487     
9359     1536     15492     
9362     1537     15497     
9365     1538     15502     
9368     1538     15507     
9371     1539     15512     
9373     1539     15517     
9376     1539     15522     
9379     1539     15527     
9382     1539     15532     
9385     1540     15537     
9388     1541     15542     
9390     1541     15547     
9393     1541     15552     
9396     1542     15557     
9399     1542     15562     
9402     1542     15566     
9405     1543     15571     
9407     1543     15576     
9420     1543     15581     
9429     1543     15586     
9432     1544     15591     
9435     1545     15607     
9438     1546     15612     
9441     1546     15617     
9444     1546     15622     
9447     1547     15627     
9450     1547     15632     
9453     1548     15637     
9455     1548     15642     
9458     1548     15647     
9461     1549     15652     
9463     1549     15657     
9466     1549     15663     
9469     1550     15668     
9472     1551     15673     
9475     1551     15677     
9478     1552     15682     
9481     1552     15687     
9484     1553     15692     
9487     1554     15697     
9490     1554     15701     
9493     1555     15706     
9496     1555     15711     
9499     1556     15716     
9502     1557     15721     
9505     1557     15726     
9508     1557     15730     
9511     1558     15735     
9514     1558     15739     
9517     1559     15744     
9519     1559     15749     
9522     1559     15754     
9525     1560     15759     
9528     1561     15764     
9531     1561     15769     
9534     1562     15774     
9537     1563     15779     
9540     1563     15784     
9543     1564     15789     
9546     1565     15794     
9549     1566     15799     
9552     1566     15804     
9555     1566     15809     
9558     1567     15814     
9561     1567     15819     
9564     1567     15824     
9567     1568     15829     
9570     1569     15834     
9573     1569     15839     
9576     1569     15844     
9579     1570     15849     
9582     1571     15854     
9585     1571     15858     
9588     1572     15863     
9590     1572     15868     
9593     1573     15873     
9596     1574     15878     
9599     1574     15883     
9602     1575     15888     
9605     1576     15893     
9607     1576     15898     
9610     1577     15903     
9613     1578     15908     
9616     1578     15913     
9619     1579     15918     
9622     1579     15923     
9625     1580     15928     
9628     1580     15933     
9631     1580     15938     
9634     1581     15943     
9638     1581     15948     
9641     1581     15952     
9644     1582     15957     
9647     1583     15962     
9650     1583     15967     
9653     1584     15972     
9655     1584     15977     
9658     1585     15982     
9660     1585     15987     
9663     1586     15992     
9666     1587     15997     
9669     1587     16003     
9672     1588     16008     
9675     1588     16013     
9678     1589     16018     
9680     1589     16023     
9683     1590     16028     
9686     1591     16033     
9689     1591     16038     
9692     1591     16043     
9695     1592     16048     
9698     1592     16052     
9701     1593     16057     
9703     1593     16062     
9706     1594     16067     
9709     1595     16072     
9712     1595     16077     
9715     1596     16082     
9718     1596     16086     
9721     1597     16091     
9723     1597     16096     
9726     1597     16101     
9729     1598     16106     
9732     1598     16111     
9735     1598     16116     
9737     1598     16121     
9740     1598     16127     
9743     1599     16132     
9746     1600     16137     
9749     1600     16142     
9752     1600     16146     
9755     1601     16151     
9758     1601     16156     
9761     1601     16161     
9764     1602     16166     
9766     1602     16171     
9769     1602     16176     
9772     1603     16181     
9775     1604     16186     
9778     1604     16191     
9781     1604     16196     
9784     1605     16201     
9786     1605     16206     
9789     1606     16211     
9792     1606     16216     
9795     1606     16222     
9798     1607     16227     
9800     1607     16232     
9803     1607     16237     
9806     1608     16242     
9809     1608     16247     
9812     1608     16252     
9815     1609     16257     
9817     1609     16262     
9820     1609     16267     
9823     1609     16272     
9826     1610     16277     
9828     1610     16282     
9831     1610     16286     
9834     1611     16291     
9836     1611     16296     
9839     1611     16301     
9842     1612     16306     
9845     1612     16311     
9848     1613     16316     
9851     1613     16321     
9854     1614     16326     
9857     1614     16331     
9860     1614     16335     
9863     1615     16340     
9866     1616     16345     
9869     1617     16350     
9872     1618     16355     
9875     1619     16360     
9878     1619     16365     
9881     1620     16370     
9884     1621     16375     
9888     1622     16380     
9891     1622     16385     
9894     1623     16390     
9897     1624     16395     
9900     1624     16400     
9903     1625     16405     
9906     1626     16410     
9909     1626     16415     
9912     1627     16420     
9915     1628     16425     
9918     1628     16430     
9921     1629     16435     
9923     1629     16440     
9926     1630     16445     
9929     1630     16450     
9932     1631     16455     
9935     1632     16460     
9938     1633     16465     
9941     1633     16470     
9944     1634     16475     
9947     1635     16480     
9950     1635     16485     
9953     1636     16490     
9956     1637     16495     
9959     1638     16500     
9962     1638     16505     
9965     1639     16510     
9968     1640     16515     
9972     1640     16520     
9975     1640     16524     
9978     1641     16529     
9981     1641     16534     
9984     1641     16539     
9987     1642     16544     
9990     1642     16549     
9993     1643     16554     
9996     1643     16559     
9999     1644     16564     
10002     1645     16569     
10005     1645     16574     
10008     1645     16578     
10011     1646     16583     
10014     1646     16588     
10017     1647     16593     
10020     1648     16598     
10023     1648     16603     
10026     1649     16608     
10029     1650     16613     
10032     1650     16618     
10035     1650     16622     
10038     1651     16627     
10040     1651     16632     
10043     1652     16637     
10046     1653     16642     
10049     1653     16646     
10052     1653     16651     
10055     1654     16656     
10058     1655     16661     
10061     1655     16665     
10064     1656     16670     
10066     1656     16675     
10069     1656     16680     
10072     1657     16685     
10075     1657     16690     
10078     1657     16694     
10081     1658     16699     
10084     1658     16704     
10087     1658     16709     
10090     1659     16714     
10093     1660     16720     
10096     1661     16725     
10099     1662     16730     
10102     1662     16735     
10105     1662     16740     
10108     1663     16745     
10111     1663     16750     
10114     1664     16755     
10117     1664     16760     
10120     1665     16765     
10123     1666     16770     
10126     1666     16775     
10129     1666     16780     
10132     1667     16785     
10135     1667     16790     
10138     1667     16794     
10141     1668     16799     
10144     1668     16804     
10147     1668     16809     
10150     1669     16814     
10153     1670     16819     
10156     1670     16824     
10159     1670     16829     
10162     1671     16834     
10165     1671     16839     
10168     1672     16844     
10171     1673     16849     
10174     1673     16854     
10177     1674     16859     
10180     1675     16864     
10183     1675     16869     
10186     1676     16874     
10189     1677     16879     
10192     1678     16884     
10195     1679     16889     
10198     1679     16893     
10201     1680     16898     
10204     1681     16903     
10207     1681     16908     
10210     1682     16914     
10213     1683     16919     
10216     1683     16924     
10219     1684     16929     
10221     1684     16934     
10224     1684     16939     
10227     1685     16944     
10230     1686     16949     
10233     1686     16954     
10236     1686     16959     
10239     1686     16964     
10242     1687     16969     
10245     1687     16974     
10248     1687     16979     
10251     1688     16984     
10254     1689     16989     
10257     1689     16994     
10260     1689     16999     
10263     1690     17004     
10266     1690     17009     
10269     1691     17014     
10272     1692     17019     
10275     1693     17024     
10277     1693     17029     
10280     1694     17034     
10283     1695     17039     
10286     1695     17044     
10289     1695     17048     
10292     1696     17053     
10295     1696     17058     
10298     1696     17063     
10301     1697     17068     
10304     1697     17073     
10307     1697     17077     
10309     1697     17082     
10312     1697     17086     
10315     1698     17091     
10318     1698     17096     
10321     1699     17101     
10324     1700     17106     
10327     1700     17111     
10330     1700     17116     
10333     1701     17121     
10336     1701     17126     
10339     1701     17130     
10341     1701     17135     
10344     1701     17140     
10347     1702     17145     
10350     1703     17150     
10353     1703     17155     
10356     1704     17160     
10358     1704     17165     
10361     1704     17170     
10364     1704     17175     
10367     1705     17180     
10370     1706     17185     
10372     1706     17190     
10375     1706     17195     
10378     1707     17200     
10380     1707     17205     
10383     1707     17209     
10386     1708     17214     
10389     1708     17219     
10392     1708     17224     
10395     1709     17229     
10398     1709     17233     
10401     1710     17238     
10405     1711     17243     
10408     1711     17248     
10411     1712     17253     
10414     1712     17257     
10417     1713     17262     
10420     1714     17267     
10424     1714     17272     
10427     1714     17277     
10430     1714     17281     
10433     1715     17297     
10437     1716     17302     
10440     1717     17307     
10443     1717     17312     
10446     1717     17317     
10449     1718     17323     
10452     1718     17328     
10455     1718     17333     
10458     1719     17349     
10461     1719     17354     
10464     1720     17359     
10467     1720     17364     
10470     1721     17369     
10473     1722     17374     
10476     1722     17379     
10479     1723     17384     
10482     1724     17389     
10485     1724     17394     
10488     1725     17399     
10491     1725     17403     
10494     1726     17408     
10498     1726     17413     
10501     1727     17418     
10504     1727     17423     
10507     1728     17428     
10510     1728     17433     
10513     1728     17438     
10516     1729     17443     
10520     1730     17448     
10523     1730     17453     
10526     1731     17458     
10529     1731     17463     
10532     1732     17468     
10535     1732     17473     
10538     1732     17477     
10541     1733     17482     
10544     1733     17486     
10547     1734     17491     
10550     1734     17496     
10553     1735     17501     
10555     1735     17506     
10558     1735     17510     
10561     1736     17515     
10563     1736     17520     
10566     1736     17525     
10569     1737     17530     
10572     1737     17535     
10575     1738     17540     
10578     1739     17545     
10581     1739     17550     
10584     1740     17555     
10587     1741     17560     
10590     1741     17564     
10593     1742     17569     
10596     1742     17573     
10599     1743     17578     
10601     1743     17583     
10604     1744     17588     
10607     1745     17593     
10610     1745     17598     
10613     1746     17603     
10617     1747     17608     
10620     1747     17613     
10623     1748     17618     
10625     1748     17633     
10645     1749     17638     
10658     1749     17643     
10661     1749     17648     
10664     1750     17653     
10667     1751     17658     
10670     1751     17662     
10673     1752     17667     
10676     1753     17672     
10679     1754     17677     
10682     1754     17681     
10685     1755     17686     
10688     1756     17691     
10691     1756     17695     
10694     1757     17700     
10697     1758     17705     
10700     1758     17710     
10703     1758     17715     
10706     1759     17720     
10710     1759     17725     
10713     1760     17730     
10716     1761     17735     
10720     1762     17740     
10723     1762     17744     
10726     1763     17749     
10729     1763     17754     
10732     1764     17759     
10735     1765     17764     
10738     1765     17768     
10741     1766     17773     
10744     1766     17778     
10747     1766     17782     
10750     1767     17787     
10753     1768     17792     
10756     1768     17797     
10759     1768     17802     
10762     1769     17807     
10764     1769     17812     
10767     1769     17817     
10770     1770     17822     
10773     1770     17827     
10776     1770     17832     
10779     1771     17837     
10781     1771     17842     
10784     1771     17847     
10787     1772     17852     
10790     1772     17857     
10793     1773     17862     
10796     1773     17866     
10799     1774     17871     
10802     1774     17876     
10805     1775     17881     
10808     1775     17885     
10811     1776     17890     
10815     1777     17895     
10818     1777     17899     
10821     1778     17904     
10824     1779     17909     
10827     1779     17914     
10830     1779     17918     
10833     1780     17923     
10836     1780     17928     
10839     1780     17933     
10842     1781     17938     
10845     1782     17943     
10848     1782     17948     
10851     1783     17953     
10854     1784     17958     
10857     1784     17963     
10860     1785     17968     
10863     1786     17973     
10866     1786     17978     
10869     1787     17983     
10872     1787     17988     
10875     1787     17993     
10878     1788     17998     
10881     1788     18003     
10884     1789     18008     
10887     1790     18013     
10890     1790     18018     
10893     1790     18023     
10896     1791     18028     
10899     1791     18033     
10902     1791     18037     
10905     1791     18043     
10908     1792     18048     
10911     1793     18053     
10914     1794     18058     
10917     1795     18063     
10920     1796     18068     
10923     1796     18073     
10926     1797     18078     
10929     1798     18083     
10931     1798     18088     
10934     1799     18092     
10937     1800     18097     
10940     1801     18102     
10943     1801     18107     
10946     1802     18112     
10949     1803     18117     
10952     1803     18122     
10955     1803     18126     
10958     1804     18131     
10961     1804     18136     
10964     1804     18141     
10967     1805     18146     
10970     1805     18151     
10973     1805     18157     
10976     1806     18162     
10979     1807     18167     
10983     1807     18172     
10986     1808     18177     
10989     1809     18182     
10992     1809     18187     
10995     1810     18192     
10998     1810     18197     
11001     1811     18202     
11004     1812     18207     
11007     1812     18212     
11010     1813     18217     
11013     1814     18222     
11016     1814     18227     
11019     1815     18232     
11022     1816     18237     
11025     1816     18242     
11028     1817     18247     
11031     1817     18252     
11034     1818     18257     
11037     1819     18262     
11040     1819     18267     
11043     1819     18272     
11046     1820     18277     
11049     1820     18282     
11052     1820     18287     
11055     1820     18292     
11058     1820     18296     
11061     1821     18301     
11064     1822     18306     
11066     1822     18311     
11069     1823     18316     
11072     1824     18321     
11075     1824     18325     
11078     1825     18330     
11081     1825     18335     
11084     1826     18340     
11086     1826     18345     
11089     1827     18350     
11092     1828     18355     
11095     1829     18360     
11098     1829     18365     
11101     1829     18370     
11104     1830     18375     
11107     1830     18380     
11110     1831     18385     
11113     1831     18390     
11116     1831     18395     
11119     1832     18400     
11122     1833     18405     
11125     1833     18410     
11128     1833     18414     
11131     1834     18419     
11134     1835     18424     
11137     1835     18429     
11140     1835     18434     
11143     1835     18439     
11146     1835     18444     
11149     1836     18449     
11152     1836     18454     
11155     1836     18459     
11158     1837     18464     
11161     1837     18469     
11164     1838     18474     
11166     1838     18479     
11169     1838     18484     
11172     1839     18489     
11175     1840     18494     
11178     1840     18498     
11181     1841     18503     
11183     1841     18508     
11186     1842     18513     
11189     1843     18518     
11192     1843     18523     
11195     1844     18528     
11198     1845     18533     
11200     1845     18538     
11203     1846     18543     
11206     1846     18548     
11209     1846     18552     
11212     1847     18557     
11216     1847     18562     
11219     1847     18567     
11222     1848     18572     
11225     1849     18577     
11228     1849     18581     
11231     1850     18586     
11234     1850     18591     
11237     1851     18596     
11240     1851     18601     
11243     1851     18606     
11246     1851     18611     
11249     1851     18616     
11252     1851     18621     
11255     1851     18626     
11258     1852     18631     
11260     1852     18636     
11263     1852     18641     
11266     1853     18646     
11269     1854     18651     
11272     1855     18656     
11276     1856     18661     
11279     1856     18665     
11282     1857     18670     
11284     1857     18675     
11287     1858     18680     
11290     1859     18685     
11293     1860     18690     
11296     1860     18695     
11299     1860     18700     
11302     1861     18705     
11305     1861     18710     
11308     1862     18715     
11310     1862     18720     
11313     1862     18725     
11316     1863     18730     
11318     1863     18735     
11321     1863     18740     
11324     1864     18745     
11327     1865     18750     
11330     1865     18755     
11333     1866     18760     
11336     1867     18765     
11339     1868     18770     
11342     1868     18775     
11345     1868     18780     
11348     1869     18785     
11351     1869     18789     
11354     1870     18794     
11357     1870     18799     
11360     1870     18803     
11363     1871     18808     
11367     1872     18813     
11370     1872     18817     
11373     1873     18822     
11376     1873     18827     
11379     1873     18832     
11382     1874     18837     
11385     1874     18842     
11388     1875     18847     
11391     1876     18852     
11394     1877     18857     
11397     1877     18862     
11400     1877     18867     
11403     1877     18873     
11406     1878     18878     
11409     1879     18883     
11412     1880     18888     
11415     1880     18892     
11418     1881     18897     
11421     1882     18902     
11424     1882     18906     
11427     1883     18911     
11429     1883     18916     
11432     1883     18921     
11435     1884     18926     
11438     1885     18931     
11441     1885     18936     
11444     1886     18941     
11447     1887     18946     
11450     1887     18951     
11453     1888     18956     
11456     1888     18961     
11459     1889     18966     
11461     1889     18971     
11464     1889     18976     
11467     1890     18981     
11470     1890     18986     
11473     1890     18991     
11476     1891     18996     
11479     1892     19001     
11482     1892     19006     
11485     1893     19011     
11487     1893     19015     
11490     1894     19020     
11493     1895     19025     
11496     1895     19030     
11499     1895     19035     
11502     1895     19039     
11505     1896     19044     
11508     1896     19049     
11511     1896     19054     
11514     1897     19059     
11516     1897     19064     
11519     1897     19069     
11522     1898     19074     
11524     1898     19079     
11527     1898     19083     
11530     1899     19088     
11532     1899     19093     
11535     1900     19098     
11538     1901     19103     
11541     1901     19108     
11544     1902     19113     
11547     1903     19118     
11550     1903     19122     
11553     1904     19127     
11555     1904     19132     
11558     1905     19137     
